image_urls,imageId
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/a83420ba_z.jpg,52_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/a1797d71_z.jpg,53_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/d54c1aea_z.jpg,54_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/bd4bafa0_z.jpg,55_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/b27c76bf_z.jpg,56_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/5846c719_z.jpg,57_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/315dd121_z.jpg,58_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/3778a93d_z.jpg,59_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/35cfd88e_z.jpg,60_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/8b468d95_z.jpg,61_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/b486e4f5_z.jpg,62_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/ec4464df_z.jpg,63_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/f26dc4a9_z.jpg,64_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/08ee197a_z.jpg,65_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/8be0a36b_z.jpg,66_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/b45d8b3f_z.jpg,67_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/cb5a501c_z.jpg,68_719438
https://fastui.cltpstatic.com/image/upload/hotels_qa/places/hotels/cms/7194/719438/images/a9d1fb6b_z.jpg,69_719438
